"term","estimate","std.error","statistic","p.value","phy_quantile"
"Log_College",0.0374468446693497,0.00780869464543864,4.79553195119799,1.62243705776608e-06,16
"Log_Service",0.0535465506169578,0.0135649076534838,3.94743200505354,7.89939425588328e-05,16
"Log_HIGHWAY_NUM",-0.03454361462071,0.00660088588268759,-5.23317858157629,1.66619618892079e-07,16
"Log_PARK_NUM",-0.0891968964748511,0.00653456927673769,-13.6500039554836,2.01867607852362e-42,16
"Log_RAILWAY_NUM",0.00994786761530791,0.00533519112014235,1.86457568085068,0.0622409042914701,16
"Log_WATER_NUM",0.0155324113576358,0.00489394013691118,3.1738049349004,0.00150454767892811,16
"diff_county",0.214883086217551,0.0105478798348919,20.3721591050675,2.95364361840641e-92,16
"(Intercept)",-0.335193494111344,0.00808967374671644,-41.4347357638987,0,17
"RACE_DISTANCE",0.0256352425782624,0.00466154080118031,5.49930670386314,3.81287426549837e-08,17
"HOUSING_PRICE_DISTANCE",0.0588911817705777,0.00420856547676268,13.9931722806124,1.71584313379199e-44,17
"PUBLIC_COMMUTE_DISTANCE",0.0206421661293536,0.00446947470086545,4.61847700477118,3.86566808710904e-06,17
"Log_Transportation",0.271021282311372,0.00796009840424904,34.0474788812539,4.42290361320501e-254,17
"Log_Entertainment",0.0604712006117175,0.0136893797690028,4.41738059956842,9.99042253154829e-06,17
"Log_Shopping",0.447842336788521,0.0153330245631049,29.2076970819013,1.54842077326787e-187,17
"Log_Sports",0.132660823277612,0.0137733404780623,9.63171014968443,5.87435609422928e-22,17
"Log_ArtsMuseum",-0.0538972791414548,0.00848047909419298,-6.3554521558058,2.07814425252922e-10,17
"Log_Grocery",-0.270090858985256,0.0128334410332676,-21.0458643387311,2.49526692740732e-98,17
"Log_Office",-0.0856426036798271,0.0140203153486504,-6.10846486331502,1.00593999300276e-09,17
"Log_College",0.0501406418551837,0.00778726705330276,6.43879829880984,1.20423101000226e-10,17
"Log_Service",-0.0183773958424355,0.0136387975433481,-1.34743519610338,0.177840111481091,17
"Log_HIGHWAY_NUM",-0.0352735519457907,0.00664054455348295,-5.31184628936641,1.08520120823768e-07,17
"Log_PARK_NUM",-0.0733923227177615,0.00651565360387589,-11.2640000803762,1.97582020343765e-29,17
"Log_RAILWAY_NUM",0.0230977019709622,0.00533169432161749,4.33215045305805,1.47659978062998e-05,17
"Log_WATER_NUM",0.010739892197614,0.00475907077564121,2.25672041957959,0.0240255500887543,17
"diff_county",0.24379849437966,0.0105067007781578,23.2040960837571,4.13968483117972e-119,17
"(Intercept)",-0.375409861264624,0.00845552456520423,-44.3981752249284,0,18
"RACE_DISTANCE",0.0151499601817246,0.0046113463158945,3.28536595256472,0.00101849992656109,18
"HOUSING_PRICE_DISTANCE",0.0563949040081274,0.00415854271671431,13.5612179193113,6.79975917436958e-42,18
"PUBLIC_COMMUTE_DISTANCE",0.0135060779407274,0.00434557374251955,3.10800799640708,0.00188352971721664,18
"Log_Transportation",0.258718077995984,0.00788018413855028,32.8314761999433,2.09397166707818e-236,18
"Log_Entertainment",0.0629405034561995,0.0138332905904656,4.54992997107863,5.3663772076172e-06,18
"Log_Shopping",0.432661899479069,0.0153878983001566,28.1170235882484,6.06704061345436e-174,18
"Log_Sports",0.156559288754386,0.0138713899994223,11.2864888638346,1.53028310770266e-29,18
"Log_ArtsMuseum",-0.0935269531748015,0.00848562937817716,-11.0218051020857,2.99982187770394e-28,18
"Log_Grocery",-0.290463979213624,0.012907758180386,-22.5030539892667,3.87444912356616e-112,18
"Log_Office",-0.0310657488769488,0.0140185882328355,-2.21603975813941,0.0266887793695036,18
"Log_College",0.029110471001343,0.00780178017346545,3.73126009117129,0.000190524395600525,18
"Log_Service",-0.0298791636649097,0.0137866387919838,-2.16725513127122,0.0302154056996613,18
"Log_HIGHWAY_NUM",-0.0322662541834341,0.00673195532016131,-4.79299886123739,1.64306557760111e-06,18
"Log_PARK_NUM",-0.0690097431321282,0.00651116136794917,-10.5986842027637,3.02202019892202e-26,18
"Log_RAILWAY_NUM",0.0397445457944121,0.00532667785503744,7.46141345056669,8.55991829858495e-14,18
"Log_WATER_NUM",0.0129167381416492,0.00467253434266406,2.76439661956229,0.005702817480425,18
"diff_county",0.26157166783129,0.0104460135030127,25.0403340715434,2.22489527104507e-138,18
"(Intercept)",-0.407830816283097,0.00885518660890314,-46.0555868888248,0,19
"RACE_DISTANCE",0.0121980452081555,0.00459689204153253,2.65354180562589,0.00796519031609817,19
"HOUSING_PRICE_DISTANCE",0.0383862934917758,0.00408182975702257,9.40418777283257,5.24336004036282e-21,19
"PUBLIC_COMMUTE_DISTANCE",0.00985414980989043,0.00428031017003319,2.30220461098361,0.021323636072324,19
"Log_Transportation",0.239356769985542,0.00781573024720486,30.6250039874576,5.68836576023193e-206,19
"Log_Entertainment",0.0290314490083316,0.0138569616547753,2.09508041745406,0.0361638444048827,19
"Log_Shopping",0.46538680136043,0.0154410127054306,30.1396553606069,1.4656369729601e-199,19
"Log_Sports",0.158624252118814,0.013999033456578,11.3310860075327,9.20561877239945e-30,19
"Log_ArtsMuseum",-0.0970614981210339,0.00846042982540497,-11.4724074454914,1.81537429747739e-30,19
"Log_Grocery",-0.317051227554862,0.0130026998359288,-24.3834920097742,2.55981059908383e-131,19
"Log_Office",-0.0023653655061127,0.0140076525749188,-0.168862376723133,0.865904893183196,19
"Log_College",0.0229433492979469,0.00779032157316008,2.94510940048912,0.00322840489212844,19
"Log_Service",-0.000440562884163543,0.013924237632722,-0.0316400003924251,0.974759143646572,19
"Log_HIGHWAY_NUM",-0.0402167008474915,0.00681006657644126,-5.90547836736532,3.51624927144391e-09,19
"Log_PARK_NUM",-0.0548993243004817,0.00651430128996265,-8.42750770294759,3.53105043784569e-17,19
"Log_RAILWAY_NUM",0.0248736540054158,0.00536001461373376,4.64059443824705,3.47408360903508e-06,19
"Log_WATER_NUM",0.0240669049618733,0.00459042579673809,5.24284805539718,1.58116744018713e-07,19
"diff_county",0.265237896994537,0.0103917273759188,25.5239468280495,1.06908149376565e-143,19
"(Intercept)",-0.441393234435472,0.00926171352206455,-47.6578371144739,0,20
"RACE_DISTANCE",0.00939616744417994,0.00455817081921003,2.06138993400172,0.0392658544014883,20
"HOUSING_PRICE_DISTANCE",0.0456560413844466,0.00407135860010856,11.213957272943,3.48266709631729e-29,20
"PUBLIC_COMMUTE_DISTANCE",-0.00605199501191947,0.00421897893446057,-1.43446912296405,0.151438434342663,20
"Log_Transportation",0.211576660829405,0.00773588850102853,27.3500142616165,1.07947452816487e-164,20
"Log_Entertainment",0.00507539468823416,0.0140371998600775,0.361567459238708,0.717675285437703,20
"Log_Shopping",0.460899897477325,0.0156416507552861,29.4661928391134,7.80925178244822e-191,20
"Log_Sports",0.187591856315537,0.0142224203571416,13.1898686443577,1.00359962004403e-39,20
"Log_ArtsMuseum",-0.129246543594583,0.00848813783960022,-15.2267253474139,2.350742936782e-52,20
"Log_Grocery",-0.297343474797781,0.0131561627708632,-22.6010790514315,4.22910831511443e-113,20
"Log_Office",0.0453250204156124,0.0141041508743371,3.21359441057047,0.00131084695170479,20
"Log_College",0.0259870538231889,0.00782733170794183,3.32003993095395,0.000900045734156616,20
"Log_Service",-0.00760809798689311,0.0140651916852155,-0.540916765101062,0.588564954769001,20
"Log_HIGHWAY_NUM",-0.0286565860454076,0.006955941510981,-4.11972786145037,3.79320142713095e-05,20
"Log_PARK_NUM",-0.065386148921558,0.00651927206519504,-10.0296702250916,1.12893019958166e-23,20
"Log_RAILWAY_NUM",0.0285145681215236,0.00539584216131285,5.28454451947605,1.26017901472061e-07,20
"Log_WATER_NUM",0.0167122789621676,0.00452533614029625,3.69304697906342,0.00022158306887505,20
"diff_county",0.280090493654351,0.0103593021724268,27.0375831298621,5.34609675966156e-161,20
"(Intercept)",-0.146709790971758,0.00170309486626132,-86.1430527906051,0,21
"RACE_DISTANCE",0.104885654632268,0.00123654046909111,84.8218535939729,0,21
"HOUSING_PRICE_DISTANCE",0.0574572902700971,0.00116488694954605,49.3243488498928,0,21
"PUBLIC_COMMUTE_DISTANCE",0.0463976112167187,0.00123330147969783,37.6206564092393,0,21
"Log_Transportation",0.171647099206753,0.00193503783114964,88.7047769524873,0,21
"Log_Entertainment",0.0193631535465388,0.00308220714186218,6.28223628566383,3.33737085838008e-10,21
"Log_Shopping",0.193573862542997,0.00343056954400578,56.4261589977757,0,21
"Log_Sports",0.0487679227732416,0.00306482116706913,15.9121593446439,5.21822156868537e-57,21
"Log_ArtsMuseum",0.0693403234053524,0.00214804297362433,32.2806965488015,1.30538527767609e-228,21
"Log_Grocery",-0.0622083862004521,0.00288485485638971,-21.5637837247395,3.93116029508937e-103,21
"Log_Office",0.0583500090118364,0.00329243816340898,17.7224312548428,2.81479750041812e-70,21
"Log_College",0.0831452310948199,0.00194156785876137,42.8237574698329,0,21
"Log_Service",-0.0842860898396882,0.00297541713486023,-28.3274868764401,1.58542691125453e-176,21
"Log_HIGHWAY_NUM",-0.0849509701833267,0.00148251616880976,-57.3018844384881,0,21
"Log_PARK_NUM",-0.237991729350429,0.00150959274301832,-157.652936827573,0,21
"Log_RAILWAY_NUM",0.018825562485974,0.00136506761206622,13.7909377671622,2.88978813212626e-43,21
"Log_WATER_NUM",-0.00513318583490124,0.0013590776923845,-3.77696276207364,0.00015875245579585,21
"diff_county",0.310566111545572,0.00270813907776807,114.678789614279,0,21
